_2016-05-10_8_41_41,99.0,240.0,70.0,183.0,64.0,88.0,280.0,42.0,37.0,105.0,11.0,38.0
_2016-05-10_8_41_46,104.0,253.0,79.0,199.0,66.0,91.0,320.0,39.0,35.0,113.0,18.0,46.0
_2016-05-10_8_41_51,105.0,255.0,74.0,193.0,67.0,88.0,312.0,44.0,36.0,105.0,10.0,49.0
_2016-05-10_8_41_55,110.0,254.0,76.0,197.0,70.0,86.0,318.0,46.0,28.0,108.0,16.0,46.0
_2016-05-10_8_42_00,99.0,236.0,78.0,189.0,61.0,86.0,303.0,40.0,38.0,107.0,11.0,39.0
_2016-05-10_8_42_04,106.0,241.0,78.0,190.0,62.0,85.0,300.0,37.0,32.0,105.0,12.0,46.0
_2016-05-10_8_42_09,105.0,229.0,76.0,181.0,60.0,86.0,305.0,47.0,24.0,118.0,1.0,39.0
_2016-05-10_8_42_14,106.0,248.0,82.0,193.0,68.0,93.0,326.0,37.0,30.0,108.0,-5.0,49.0
_2016-05-10_8_42_18,93.0,220.0,74.0,182.0,65.0,83.0,287.0,42.0,39.0,101.0,-6.0,42.0
_2016-05-10_8_42_23,117.0,264.0,85.0,218.0,67.0,90.0,338.0,35.0,32.0,124.0,-3.0,39.0
_2016-05-10_8_42_27,156.0,373.0,121.0,291.0,93.0,131.0,515.0,54.0,47.0,173.0,3.0,68.0
_2016-05-10_8_42_32,151.0,371.0,121.0,296.0,93.0,128.0,497.0,56.0,49.0,177.0,6.0,65.0
_2016-05-10_8_42_37,148.0,371.0,114.0,281.0,92.0,128.0,492.0,64.0,43.0,171.0,-6.0,65.0
_2016-05-10_8_42_41,156.0,363.0,122.0,281.0,96.0,126.0,470.0,60.0,48.0,166.0,1.0,63.0
_2016-05-10_8_42_46,148.0,352.0,123.0,290.0,90.0,124.0,476.0,57.0,43.0,167.0,9.0,60.0
_2016-05-10_8_42_50,154.0,373.0,117.0,300.0,96.0,126.0,476.0,62.0,45.0,163.0,19.0,65.0
_2016-05-10_8_42_55,150.0,360.0,116.0,292.0,90.0,130.0,476.0,58.0,46.0,169.0,16.0,63.0
_2016-05-10_8_42_59,147.0,371.0,118.0,293.0,89.0,118.0,470.0,58.0,49.0,163.0,15.0,67.0
_2016-05-10_8_43_04,157.0,375.0,124.0,295.0,96.0,141.0,498.0,52.0,52.0,173.0,15.0,66.0
_2016-05-10_8_43_09,157.0,361.0,116.0,287.0,86.0,132.0,481.0,61.0,45.0,163.0,25.0,58.0
_2016-05-10_8_43_13,-1.0,5.0,2.0,-2.0,-1.0,1.0,-5.0,-1.0,2.0,-2.0,0.0,-2.0
_2016-05-10_8_43_18,-8.0,2.0,-5.0,1.0,-3.0,0.0,0.0,0.0,3.0,-5.0,-5.0,-5.0
_2016-05-10_8_43_22,0.0,12.0,0.0,0.0,0.0,-5.0,2.0,3.0,3.0,1.0,6.0,-5.0
_2016-05-10_8_43_27,-3.0,8.0,0.0,3.0,-3.0,0.0,-1.0,-1.0,-1.0,1.0,10.0,0.0
_2016-05-10_8_43_31,-2.0,8.0,-1.0,5.0,-2.0,0.0,7.0,1.0,-1.0,-1.0,-1.0,0.0
_2016-05-10_8_43_36,-2.0,2.0,1.0,-3.0,-4.0,5.0,0.0,2.0,1.0,2.0,8.0,-2.0
_2016-05-10_8_43_41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
